t,cmd_speed,cmd_steer,drive_speed,drive_steer,motor_erpm,odom_omega,odom_vx,odom_x,odom_y,odom_yaw,safety_speed,safety_steer,servo_pos,teleop_speed,teleop_steer,vesc_current,vesc_duty,vesc_erpm,vesc_voltage
113.444398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000253,-0.000335,0.479620,-0.588399,-1.595463,0.000000,0.000000,0.560000,0.000000,0.000000,0.060000,0.000000,0.000000,12.700000
113.464398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000253,-0.000335,0.479620,-0.588399,-1.595463,0.000000,0.000000,0.560000,0.000000,0.000000,0.060000,0.000000,0.000000,12.700000
113.484398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000566,0.001135,0.479631,-0.588402,-1.595574,0.000000,0.000000,0.560000,0.000000,0.000000,0.050000,0.000000,0.000000,12.700000
113.504398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000707,0.002118,0.479654,-0.588427,-1.595718,0.000000,0.000000,0.560000,0.000000,0.000000,0.050000,0.000000,0.000000,12.700000
113.524398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000707,0.002118,0.479654,-0.588427,-1.595718,0.000000,0.000000,0.560000,0.000000,0.000000,0.060000,0.000000,0.000000,12.700000
113.544398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000950,0.002945,0.479603,-0.588435,-1.595928,0.000000,0.000000,0.560000,0.000000,0.000000,0.060000,0.000000,0.000000,12.700000
113.564398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000950,0.002945,0.479603,-0.588435,-1.595928,0.000000,0.000000,0.560000,0.000000,0.000000,0.060000,0.000000,0.000000,12.700000
113.584398,0.000000,0.000000,0.000000,0.000000,0.000000,-0.013138,0.005607,0.479719,-0.588768,-1.596688,0.000000,0.000000,0.560000,0.000000,0.000000,0.050000,0.000000,0.000000,12.700000
113.604398,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007166,0.005513,0.479730,-0.588916,-1.596709,0.000000,0.000000,0.560000,0.000000,0.000000,0.070000,0.000000,0.000000,12.700000
113.624398,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007166,0.005513,0.479730,-0.588916,-1.596709,0.000000,0.000000,0.560000,0.000000,0.000000,0.050000,0.000000,0.000000,12.700000
113.644398,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003029,0.004121,0.479777,-0.588985,-1.596733,0.000000,0.000000,0.560000,0.000000,0.000000,0.050000,0.000000,0.000000,12.700000
113.664398,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003029,0.004121,0.479777,-0.588985,-1.596733,0.000000,0.000000,0.560000,0.000000,0.000000,0.060000,0.000000,0.000000,12.700000
