frame_id,total_time_elapsed,dt,x,y,z,yaw,qx,qy,qz,qw,vx,vy,speed,omega
map,11.963213,0.062797,0.45372577823064486,-2.352098362085191,0.0,2.1004818943214585,0.0,0.0,0.8675430887447482,0.49736203028701537,0.5604362255139211,0.01015408864541836,0.5605282048073136,0.6767528361825909
map,12.033218,0.070006,0.4313564227486194,-2.3213315252159266,0.0,2.144845979071109,0.0,0.0,0.8783612641516454,0.4779973740910335,0.5398696245037653,0.032160343766883925,0.5408266812695549,0.6416446543774968
map,12.100158,0.066940,0.4088037979571234,-2.2909814059530205,0.0,2.18827428609173,0.0,0.0,0.8885326893893979,0.4588133170325855,0.5529403939552784,0.024773188632135897,0.5534950678573585,0.6681139567685707
map,12.164947,0.064789,0.38575678453498374,-2.2639814531187317,0.0,2.2297537876949396,0.0,0.0,0.8978565924294517,0.44028801872294165,0.546892295876016,0.02282996305274975,0.5473686056959512,0.6560831355109271
map,12.233236,0.068290,0.3579594306403351,-2.236833040859202,0.0,2.2806324108679137,0.0,0.0,0.9087654963397671,0.41730716823742287,0.5557565885721739,0.02115528569314962,0.5561590886195598,0.6891560195987129
map,12.300329,0.067093,0.33230414159432886,-2.209721443546737,0.0,2.3324971827598304,0.0,0.0,0.9192805038927521,0.39360304262376816,0.5663708620608363,0.01218086471814831,0.5665018330568902,0.7046124428381687
map,12.365000,0.064671,0.3069305279695185,-2.185588512324271,0.0,2.3742947561395997,0.0,0.0,0.9273049863085391,0.3743066421629734,0.5494221113468365,-0.0013396421141962636,0.5494237445522442,0.6549711942884774
map,12.433254,0.068254,0.2810757055968588,-2.15939340135525,0.0,2.4162752219367727,0.0,0.0,0.9349569198844111,0.35476126896866134,0.569829798090021,-0.0037616672575419936,0.5698422140662014,0.6494850635783496
map,12.501170,0.067917,0.2517153414801374,-2.133573607022365,0.0,2.450925866947816,0.0,0.0,0.9409626477944384,0.3385104067169571,0.573038354167357,-0.007908828720962404,0.5730929286935679,0.5547303873856544
map,12.600165,0.098995,0.21187880068961362,-2.1034589622385598,0.0,2.4996006788737644,0.0,0.0,0.9489216430002421,0.3155118309124415,0.5460030798350416,-0.017326297811608875,0.5462779180831011,0.527539940899331
map,12.700222,0.100058,0.1662838956127609,-2.0851445481368587,0.0,2.544604917296994,0.0,0.0,0.9557804977956834,0.29408100930429987,0.5610243457091736,0.00032842746942416415,0.5610244418410031,0.4608601925450298
map,12.760988,0.060765,0.13130341582767868,-2.0690295045813336,0.0,2.57291814702416,0.0,0.0,0.9598477780639909,0.2805213769851054,0.581014415002342,-0.006160911810981947,0.5810470783635835,0.44531048924485106
map,12.833309,0.072321,0.09453577924680057,-2.0494085975675445,0.0,2.5947225657966726,0.0,0.0,0.9628489779595666,0.27004045186271286,0.5753055748244911,0.012034970031731049,0.5754314424219472,0.34606067066714813
