t,cmd_speed,cmd_steer,drive_speed,drive_steer,motor_erpm,odom_omega,odom_vx,odom_x,odom_y,odom_yaw,safety_speed,safety_steer,servo_pos,teleop_speed,teleop_steer,vesc_current,vesc_duty,vesc_erpm,vesc_voltage
-25.708710,0.000000,0.000000,0.000000,0.000000,0.000000,0.003872,-0.007816,0.443445,-0.573114,-1.397788,0.000000,0.000000,0.560000,0.000000,0.000000,-0.020000,0.000000,0.000000,12.700000
-25.688710,0.000000,0.000000,0.000000,0.000000,0.000000,0.002651,-0.005484,0.443296,-0.572985,-1.397958,0.000000,0.000000,0.560000,0.000000,0.000000,-0.030000,0.000000,0.000000,12.700000
-25.668710,0.000000,0.000000,0.000000,0.000000,0.000000,0.001663,-0.002864,0.443140,-0.572945,-1.398090,0.000000,0.000000,0.560000,0.000000,0.000000,-0.030000,0.000000,0.000000,12.700000
-25.648710,0.000000,0.000000,0.000000,0.000000,0.000000,0.001663,-0.002864,0.443140,-0.572945,-1.398090,0.000000,0.000000,0.560000,0.000000,0.000000,-0.010000,0.000000,0.000000,12.700000
-25.628710,0.000000,0.000000,0.000000,0.000000,0.000000,0.001429,-0.001088,0.443109,-0.572923,-1.398183,0.000000,0.000000,0.560000,0.000000,0.000000,-0.030000,0.000000,0.000000,12.700000
-25.608710,0.000000,0.000000,0.000000,0.000000,0.000000,0.001429,-0.001088,0.443109,-0.572923,-1.398183,0.000000,0.000000,0.560000,0.000000,0.000000,-0.030000,0.000000,0.000000,12.700000
-25.588710,0.000000,0.000000,0.000000,0.000000,0.000000,0.001482,-0.001109,0.442979,-0.572911,-1.398347,0.000000,0.000000,0.560000,0.000000,0.000000,-0.010000,0.000000,0.000000,12.700000
-25.568710,0.000000,0.000000,0.000000,0.000000,0.000000,0.001020,0.000645,0.442834,-0.572953,-1.398522,0.000000,0.000000,0.560000,0.000000,0.000000,-0.020000,0.000000,0.000000,12.700000
-25.548710,0.000000,0.000000,0.000000,0.000000,0.000000,0.001020,0.000645,0.442834,-0.572953,-1.398522,0.000000,0.000000,0.560000,0.000000,0.000000,-0.020000,0.000000,0.000000,12.700000
-25.528710,0.000000,0.000000,0.000000,0.000000,0.000000,-0.011235,0.004424,0.443653,-0.573102,-1.399221,0.000000,0.000000,0.560000,0.000000,0.000000,-0.030000,0.000000,0.000000,12.700000
-25.508710,0.000000,0.000000,0.000000,0.000000,0.000000,-0.011235,0.004424,0.443653,-0.573102,-1.399221,0.000000,0.000000,0.560000,0.000000,0.000000,-0.040000,0.000000,0.000000,12.700000
-25.488710,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005993,0.002915,0.443742,-0.573177,-1.399268,0.000000,0.000000,0.560000,0.000000,0.000000,-0.030000,0.000000,0.000000,12.700000
-25.468710,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002837,0.002892,0.443801,-0.573229,-1.399339,0.000000,0.000000,0.560000,0.000000,0.000000,-0.020000,0.000000,0.000000,12.700000
-25.448710,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002837,0.002892,0.443801,-0.573229,-1.399339,0.000000,0.000000,0.560000,0.000000,0.000000,-0.020000,0.000000,0.000000,12.700000
-25.428710,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009837,-0.015041,0.442858,-0.571605,-1.399769,0.000000,0.000000,0.560000,0.000000,0.000000,-0.030000,0.000000,0.000000,12.700000
-25.408710,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009837,-0.015041,0.442858,-0.571605,-1.399769,0.000000,0.000000,0.560000,0.000000,0.000000,-0.020000,0.000000,0.000000,12.700000
-25.388710,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005164,-0.010344,0.442658,-0.571342,-1.399732,0.000000,0.000000,0.560000,0.000000,0.000000,-0.030000,0.000000,0.000000,12.700000
-25.368710,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001802,-0.009932,0.442518,-0.571125,-1.399735,0.000000,0.000000,0.560000,0.000000,0.000000,-0.050000,0.000000,0.000000,12.700000
-25.348710,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001802,-0.009932,0.442518,-0.571125,-1.399735,0.000000,0.000000,0.560000,0.000000,0.000000,-0.030000,0.000000,0.000000,12.700000
-25.328710,0.000000,0.000000,0.000000,0.000000,0.000000,0.011922,0.005699,0.442882,-0.572127,-1.399224,0.000000,0.000000,0.560000,0.000000,0.000000,-0.020000,0.000000,0.000000,12.700000
-25.308710,0.000000,0.000000,0.000000,0.000000,0.000000,0.011922,0.005699,0.442882,-0.572127,-1.399224,0.000000,0.000000,0.560000,0.000000,0.000000,-0.020000,0.000000,0.000000,12.700000
-25.288710,0.000000,0.000000,0.000000,0.000000,0.000000,0.006885,0.005402,0.442900,-0.572257,-1.399252,0.000000,0.000000,0.560000,0.000000,0.000000,-0.020000,0.000000,0.000000,12.700000
-25.268710,0.000000,0.000000,0.000000,0.000000,0.000000,0.004474,0.003579,0.442961,-0.572316,-1.399380,0.000000,0.000000,0.560000,0.000000,0.000000,-0.020000,0.000000,0.000000,12.700000
